Entry ID,Date,NGA,World Region
1144,-500,Basin of Mexico,North America
1144,-500,Cahokia,North America
1144,-500,Finger Lakes,North America
1144,-500,Cuzco,South America
1144,-500,North Colombia,South America
1144,-500,Lowland Andes,South America
1144,-500,Big Island Hawaii,Oceania-Australia
1144,-500,Chuuk Islands,Oceania-Australia
1144,-500,Oro PNG,Oceania-Australia
1144,-400,Latium,Europe
1144,-400,Paris Basin,Europe
1144,-400,Iceland,Europe
1144,-400,Crete,Europe
1144,-400,Upper Egypt,Africa
1144,-400,Niger Inland Delta,Africa
1144,-400,Ghanaian Coast,Africa
1144,-400,Southern Mesopotamia,Southwest Asia
1144,-400,Susiana,Southwest Asia
1144,-400,Galilee,Southwest Asia
1144,-400,Konya Plain,Southwest Asia
1144,-400,Yemeni Coastal Plain,Southwest Asia
1144,-400,Kachi Plain,South Asia
1144,-400,Middle Ganga,South Asia
1144,-400,Deccan,South Asia
1144,-400,Garo Hills,South Asia
1144,-400,Cambodian Basin,Southeast Asia
1144,-400,Central Java,Southeast Asia
1144,-400,Kapuasi Basin,Southeast Asia
1144,-400,Middle Yellow River Valley,East Asia
1144,-400,Kansai,East Asia
1144,-400,Southern China Hills,East Asia
1144,-400,Sogdiana,Central Eurasia
1144,-400,Orkhon Valley,Central Eurasia
1144,-400,Lena River Valley,Central Eurasia
1144,-400,Valley of Oaxaca,North America
1144,-400,Basin of Mexico,North America
1144,-400,Cahokia,North America
1144,-400,Finger Lakes,North America
1144,-400,Cuzco,South America
1144,-400,North Colombia,South America
1144,-400,Lowland Andes,South America
1144,-400,Big Island Hawaii,Oceania-Australia
1144,-400,Chuuk Islands,Oceania-Australia
1144,-400,Oro PNG,Oceania-Australia
1144,-300,Latium,Europe
1144,-300,Paris Basin,Europe
1144,-300,Iceland,Europe
1144,-300,Crete,Europe
1144,-300,Upper Egypt,Africa
1144,-300,Niger Inland Delta,Africa
1144,-300,Ghanaian Coast,Africa
1144,-300,Southern Mesopotamia,Southwest Asia
1144,-300,Susiana,Southwest Asia
1144,-300,Galilee,Southwest Asia
1144,-300,Konya Plain,Southwest Asia
1144,-300,Yemeni Coastal Plain,Southwest Asia
1144,-300,Kachi Plain,South Asia
1144,-300,Middle Ganga,South Asia
1144,-300,Deccan,South Asia
1144,-300,Garo Hills,South Asia
1144,-300,Cambodian Basin,Southeast Asia
1144,-300,Central Java,Southeast Asia
1144,-300,Kapuasi Basin,Southeast Asia
1144,-300,Middle Yellow River Valley,East Asia
1144,-300,Kansai,East Asia
1144,-300,Southern China Hills,East Asia
1144,-300,Sogdiana,Central Eurasia
1144,-300,Orkhon Valley,Central Eurasia
1144,-300,Lena River Valley,Central Eurasia
1144,-300,Valley of Oaxaca,North America
1144,-300,Basin of Mexico,North America
1144,-300,Cahokia,North America
1144,-300,Finger Lakes,North America
1144,-300,Cuzco,South America
1144,-300,North Colombia,South America
1144,-300,Lowland Andes,South America
1144,-300,Big Island Hawaii,Oceania-Australia
1144,-300,Chuuk Islands,Oceania-Australia
1144,-300,Oro PNG,Oceania-Australia
1144,-200,Latium,Europe
1144,-200,Paris Basin,Europe
1144,-200,Iceland,Europe
1144,-200,Crete,Europe
1144,-200,Upper Egypt,Africa
1144,-200,Niger Inland Delta,Africa
1144,-200,Ghanaian Coast,Africa
1144,-200,Southern Mesopotamia,Southwest Asia
1144,-200,Susiana,Southwest Asia
1144,-200,Galilee,Southwest Asia
1144,-200,Konya Plain,Southwest Asia
1144,-200,Yemeni Coastal Plain,Southwest Asia
1144,-200,Kachi Plain,South Asia
1144,-200,Middle Ganga,South Asia
1144,-200,Deccan,South Asia
1144,-200,Garo Hills,South Asia
1144,-200,Cambodian Basin,Southeast Asia
1144,-200,Central Java,Southeast Asia
1144,-200,Kapuasi Basin,Southeast Asia
1144,-200,Middle Yellow River Valley,East Asia
1144,-200,Kansai,East Asia
1144,-200,Southern China Hills,East Asia
1144,-200,Sogdiana,Central Eurasia
1144,-200,Orkhon Valley,Central Eurasia
1144,-200,Lena River Valley,Central Eurasia
1144,-200,Valley of Oaxaca,North America
1144,-200,Basin of Mexico,North America
1144,-200,Cahokia,North America
1144,-200,Finger Lakes,North America
1144,-200,Cuzco,South America
1144,-200,North Colombia,South America
1144,-200,Lowland Andes,South America
1144,-200,Big Island Hawaii,Oceania-Australia
1144,-200,Chuuk Islands,Oceania-Australia
1144,-200,Oro PNG,Oceania-Australia
1144,-100,Latium,Europe
1144,-100,Paris Basin,Europe
1144,-100,Iceland,Europe
1144,-100,Crete,Europe
1144,-100,Upper Egypt,Africa
1144,-100,Niger Inland Delta,Africa
1144,-100,Ghanaian Coast,Africa
1144,-100,Southern Mesopotamia,Southwest Asia
1144,-100,Susiana,Southwest Asia
1144,-100,Galilee,Southwest Asia
1144,-100,Konya Plain,Southwest Asia
1144,-100,Yemeni Coastal Plain,Southwest Asia
1144,-100,Kachi Plain,South Asia
1144,-100,Middle Ganga,South Asia
1144,-100,Deccan,South Asia
1144,-100,Garo Hills,South Asia
1144,-100,Cambodian Basin,Southeast Asia
1144,-100,Central Java,Southeast Asia
1144,-100,Kapuasi Basin,Southeast Asia
1144,-100,Middle Yellow River Valley,East Asia
1144,-100,Kansai,East Asia
1144,-100,Southern China Hills,East Asia
1144,-100,Sogdiana,Central Eurasia
1144,-100,Orkhon Valley,Central Eurasia
1144,-100,Lena River Valley,Central Eurasia
1144,-100,Valley of Oaxaca,North America
1144,-100,Basin of Mexico,North America
1144,-100,Cahokia,North America
1144,-100,Finger Lakes,North America
1144,-100,Cuzco,South America
1144,-100,North Colombia,South America
1144,-100,Lowland Andes,South America
1144,-100,Big Island Hawaii,Oceania-Australia
1144,-100,Chuuk Islands,Oceania-Australia
1144,-100,Oro PNG,Oceania-Australia
1144,-0,Latium,Europe
1144,-0,Paris Basin,Europe
1144,-0,Iceland,Europe
1144,-0,Crete,Europe
1144,-0,Upper Egypt,Africa
1144,-0,Niger Inland Delta,Africa
1144,-0,Ghanaian Coast,Africa
1144,-0,Southern Mesopotamia,Southwest Asia
1144,-0,Susiana,Southwest Asia
1144,-0,Galilee,Southwest Asia
1144,-0,Konya Plain,Southwest Asia
1144,-0,Yemeni Coastal Plain,Southwest Asia
1144,-0,Kachi Plain,South Asia
1144,-0,Middle Ganga,South Asia
1144,-0,Deccan,South Asia
1144,-0,Garo Hills,South Asia
1144,-0,Cambodian Basin,Southeast Asia
1144,-0,Central Java,Southeast Asia
1144,-0,Kapuasi Basin,Southeast Asia
1144,-0,Middle Yellow River Valley,East Asia
1144,-0,Kansai,East Asia
1144,-0,Southern China Hills,East Asia
1144,-0,Sogdiana,Central Eurasia
1144,-0,Orkhon Valley,Central Eurasia
1144,-0,Lena River Valley,Central Eurasia
1144,-0,Valley of Oaxaca,North America
1144,-0,Basin of Mexico,North America
1144,-0,Cahokia,North America
1144,-0,Finger Lakes,North America
1144,-0,Cuzco,South America
1144,-0,North Colombia,South America
1144,-0,Lowland Andes,South America
1144,-0,Big Island Hawaii,Oceania-Australia
1144,-0,Chuuk Islands,Oceania-Australia
1144,-0,Oro PNG,Oceania-Australia
1144,100,Latium,Europe
1144,100,Paris Basin,Europe
1144,100,Iceland,Europe
1144,100,Crete,Europe
1144,100,Upper Egypt,Africa
1144,100,Niger Inland Delta,Africa
1144,100,Ghanaian Coast,Africa
1144,100,Southern Mesopotamia,Southwest Asia
1144,100,Susiana,Southwest Asia
1144,100,Galilee,Southwest Asia
1144,100,Konya Plain,Southwest Asia
1144,100,Yemeni Coastal Plain,Southwest Asia
1144,100,Kachi Plain,South Asia
1144,100,Middle Ganga,South Asia
1144,100,Deccan,South Asia
1144,100,Garo Hills,South Asia
1144,100,Cambodian Basin,Southeast Asia
1144,100,Central Java,Southeast Asia
1144,100,Kapuasi Basin,Southeast Asia
1144,100,Middle Yellow River Valley,East Asia
1144,100,Kansai,East Asia
1144,100,Southern China Hills,East Asia
1144,100,Sogdiana,Central Eurasia
1144,100,Orkhon Valley,Central Eurasia
1144,100,Lena River Valley,Central Eurasia
1144,100,Valley of Oaxaca,North America
1144,100,Basin of Mexico,North America
1144,100,Cahokia,North America
1144,100,Finger Lakes,North America
1144,100,Cuzco,South America
1144,100,North Colombia,South America
1144,100,Lowland Andes,South America
1144,100,Big Island Hawaii,Oceania-Australia
1144,100,Chuuk Islands,Oceania-Australia
1144,100,Oro PNG,Oceania-Australia
1144,200,Latium,Europe
1144,200,Paris Basin,Europe
1144,200,Iceland,Europe
1144,200,Crete,Europe
1144,200,Upper Egypt,Africa
1144,200,Niger Inland Delta,Africa
1144,200,Ghanaian Coast,Africa
1144,200,Southern Mesopotamia,Southwest Asia
1144,200,Susiana,Southwest Asia
1144,200,Galilee,Southwest Asia
1144,200,Konya Plain,Southwest Asia
1144,200,Yemeni Coastal Plain,Southwest Asia
1144,200,Kachi Plain,South Asia
1144,200,Middle Ganga,South Asia
1144,200,Deccan,South Asia
1144,200,Garo Hills,South Asia
1144,200,Cambodian Basin,Southeast Asia
1144,200,Central Java,Southeast Asia
1144,200,Kapuasi Basin,Southeast Asia
1144,200,Middle Yellow River Valley,East Asia
1144,200,Kansai,East Asia
1144,200,Southern China Hills,East Asia
1144,200,Sogdiana,Central Eurasia
1144,200,Orkhon Valley,Central Eurasia
1144,200,Lena River Valley,Central Eurasia
1144,200,Valley of Oaxaca,North America
1144,200,Basin of Mexico,North America
1144,200,Cahokia,North America
1144,200,Finger Lakes,North America
1144,200,Cuzco,South America
1144,200,North Colombia,South America
1144,200,Lowland Andes,South America
1144,200,Big Island Hawaii,Oceania-Australia
1144,200,Chuuk Islands,Oceania-Australia
1144,200,Oro PNG,Oceania-Australia
1144,300,Latium,Europe
1144,300,Paris Basin,Europe
1144,300,Iceland,Europe
1144,300,Crete,Europe
1144,300,Upper Egypt,Africa
1144,300,Niger Inland Delta,Africa
1144,300,Ghanaian Coast,Africa
1144,300,Southern Mesopotamia,Southwest Asia
1144,300,Susiana,Southwest Asia
1144,300,Galilee,Southwest Asia
1144,300,Konya Plain,Southwest Asia
1144,300,Yemeni Coastal Plain,Southwest Asia
1144,300,Kachi Plain,South Asia
1144,300,Middle Ganga,South Asia
1144,300,Deccan,South Asia
1144,300,Garo Hills,South Asia
1144,300,Cambodian Basin,Southeast Asia
1144,300,Central Java,Southeast Asia
1144,300,Kapuasi Basin,Southeast Asia
1144,300,Middle Yellow River Valley,East Asia
1144,300,Kansai,East Asia
1144,300,Southern China Hills,East Asia
1144,300,Sogdiana,Central Eurasia
1144,300,Orkhon Valley,Central Eurasia
1144,300,Lena River Valley,Central Eurasia
1144,300,Valley of Oaxaca,North America
1144,300,Basin of Mexico,North America
1144,300,Cahokia,North America
1144,300,Finger Lakes,North America
1144,300,Cuzco,South America
1144,300,North Colombia,South America
1144,300,Lowland Andes,South America
1144,300,Big Island Hawaii,Oceania-Australia
1144,300,Chuuk Islands,Oceania-Australia
1144,300,Oro PNG,Oceania-Australia
1144,400,Latium,Europe
1144,400,Paris Basin,Europe
1144,400,Iceland,Europe
1144,400,Crete,Europe
1144,400,Upper Egypt,Africa
1144,400,Niger Inland Delta,Africa
1144,400,Ghanaian Coast,Africa
1144,400,Southern Mesopotamia,Southwest Asia
1144,400,Susiana,Southwest Asia
1144,400,Galilee,Southwest Asia
1144,400,Konya Plain,Southwest Asia
1144,400,Yemeni Coastal Plain,Southwest Asia
1144,400,Kachi Plain,South Asia
1144,400,Middle Ganga,South Asia
1144,400,Deccan,South Asia
1144,400,Garo Hills,South Asia
1144,400,Cambodian Basin,Southeast Asia
1144,400,Central Java,Southeast Asia
1144,400,Kapuasi Basin,Southeast Asia
1144,400,Middle Yellow River Valley,East Asia
1144,400,Kansai,East Asia
1144,400,Southern China Hills,East Asia
1144,400,Sogdiana,Central Eurasia
1144,400,Orkhon Valley,Central Eurasia
1144,400,Lena River Valley,Central Eurasia
1144,400,Valley of Oaxaca,North America
1144,400,Basin of Mexico,North America
1144,400,Cahokia,North America
1144,400,Finger Lakes,North America
1144,400,Cuzco,South America
1144,400,North Colombia,South America
1144,400,Lowland Andes,South America
1144,400,Big Island Hawaii,Oceania-Australia
1144,400,Chuuk Islands,Oceania-Australia
1144,400,Oro PNG,Oceania-Australia
1144,500,Latium,Europe
1144,500,Paris Basin,Europe
1144,500,Iceland,Europe
1144,500,Crete,Europe
1144,500,Upper Egypt,Africa
1144,500,Niger Inland Delta,Africa
1144,500,Ghanaian Coast,Africa
1144,500,Southern Mesopotamia,Southwest Asia
1144,500,Susiana,Southwest Asia
1144,500,Galilee,Southwest Asia
1144,500,Konya Plain,Southwest Asia
1144,500,Yemeni Coastal Plain,Southwest Asia
1144,500,Kachi Plain,South Asia
1144,500,Middle Ganga,South Asia
1144,500,Deccan,South Asia
1144,500,Garo Hills,South Asia
1144,500,Cambodian Basin,Southeast Asia
1144,500,Central Java,Southeast Asia
1144,500,Kapuasi Basin,Southeast Asia
1144,500,Middle Yellow River Valley,East Asia
1144,500,Kansai,East Asia
1144,500,Southern China Hills,East Asia
1144,500,Sogdiana,Central Eurasia
1144,500,Orkhon Valley,Central Eurasia
1144,500,Lena River Valley,Central Eurasia
1144,500,Valley of Oaxaca,North America
1144,500,Basin of Mexico,North America
1144,500,Cahokia,North America
1144,500,Finger Lakes,North America
1144,500,Cuzco,South America
1144,500,North Colombia,South America
1144,500,Lowland Andes,South America
1144,500,Big Island Hawaii,Oceania-Australia
1144,500,Chuuk Islands,Oceania-Australia
1144,500,Oro PNG,Oceania-Australia
1144,600,Latium,Europe
1144,600,Paris Basin,Europe
1144,600,Iceland,Europe
1144,600,Crete,Europe
1144,600,Upper Egypt,Africa
1144,600,Niger Inland Delta,Africa
1144,600,Ghanaian Coast,Africa
1144,600,Southern Mesopotamia,Southwest Asia
1144,600,Susiana,Southwest Asia
1144,600,Galilee,Southwest Asia
1144,600,Konya Plain,Southwest Asia
1144,600,Yemeni Coastal Plain,Southwest Asia
1144,600,Kachi Plain,South Asia
1144,600,Middle Ganga,South Asia
1144,600,Deccan,South Asia
1144,600,Garo Hills,South Asia
1144,600,Cambodian Basin,Southeast Asia
1144,600,Central Java,Southeast Asia
1144,600,Kapuasi Basin,Southeast Asia
1144,600,Middle Yellow River Valley,East Asia
1144,600,Kansai,East Asia
1144,600,Southern China Hills,East Asia
1144,600,Sogdiana,Central Eurasia
1144,600,Orkhon Valley,Central Eurasia
1144,600,Lena River Valley,Central Eurasia
1144,600,Valley of Oaxaca,North America
1144,600,Basin of Mexico,North America
1144,600,Cahokia,North America
1144,600,Finger Lakes,North America
1144,600,Cuzco,South America
1144,600,North Colombia,South America
1144,600,Lowland Andes,South America
1144,600,Big Island Hawaii,Oceania-Australia
1144,600,Chuuk Islands,Oceania-Australia
1144,600,Oro PNG,Oceania-Australia
1144,700,Latium,Europe
1144,700,Paris Basin,Europe
1144,700,Iceland,Europe
1144,700,Crete,Europe
1144,700,Upper Egypt,Africa
1144,700,Niger Inland Delta,Africa
1144,700,Ghanaian Coast,Africa
1144,700,Southern Mesopotamia,Southwest Asia
1144,700,Susiana,Southwest Asia
1144,700,Galilee,Southwest Asia
1144,700,Konya Plain,Southwest Asia
1144,700,Yemeni Coastal Plain,Southwest Asia
1144,700,Kachi Plain,South Asia
1144,700,Middle Ganga,South Asia
1144,700,Deccan,South Asia
1144,700,Garo Hills,South Asia
1144,700,Cambodian Basin,Southeast Asia
1144,700,Central Java,Southeast Asia
1144,700,Kapuasi Basin,Southeast Asia
1144,700,Middle Yellow River Valley,East Asia
1144,700,Kansai,East Asia
1144,700,Southern China Hills,East Asia
1144,700,Sogdiana,Central Eurasia
1144,700,Orkhon Valley,Central Eurasia
1144,700,Lena River Valley,Central Eurasia
1144,700,Valley of Oaxaca,North America
1144,700,Basin of Mexico,North America
1144,700,Cahokia,North America
1144,700,Finger Lakes,North America
1144,700,Cuzco,South America
1144,700,North Colombia,South America
1144,700,Lowland Andes,South America
1144,700,Big Island Hawaii,Oceania-Australia
1144,700,Chuuk Islands,Oceania-Australia
1144,700,Oro PNG,Oceania-Australia
1144,800,Latium,Europe
1144,800,Paris Basin,Europe
1144,800,Iceland,Europe
1144,800,Crete,Europe
1144,800,Upper Egypt,Africa
1144,800,Niger Inland Delta,Africa
1144,800,Ghanaian Coast,Africa
1144,800,Southern Mesopotamia,Southwest Asia
1144,800,Susiana,Southwest Asia
1144,800,Galilee,Southwest Asia
1144,800,Konya Plain,Southwest Asia
1144,800,Yemeni Coastal Plain,Southwest Asia
1144,800,Kachi Plain,South Asia
1144,800,Middle Ganga,South Asia
1144,800,Deccan,South Asia
1144,800,Garo Hills,South Asia
1144,800,Cambodian Basin,Southeast Asia
1144,800,Central Java,Southeast Asia
1144,800,Kapuasi Basin,Southeast Asia
1144,800,Middle Yellow River Valley,East Asia
1144,800,Kansai,East Asia
1144,800,Southern China Hills,East Asia
1144,800,Sogdiana,Central Eurasia
1144,800,Orkhon Valley,Central Eurasia
1144,800,Lena River Valley,Central Eurasia
1144,800,Valley of Oaxaca,North America
1144,800,Basin of Mexico,North America
1144,800,Cahokia,North America
1144,800,Finger Lakes,North America
1144,800,Cuzco,South America
1144,800,North Colombia,South America
1144,800,Lowland Andes,South America
1144,800,Big Island Hawaii,Oceania-Australia
1144,800,Chuuk Islands,Oceania-Australia
1144,800,Oro PNG,Oceania-Australia
1144,900,Latium,Europe
1144,900,Paris Basin,Europe
1144,900,Iceland,Europe
1144,900,Crete,Europe
1144,900,Upper Egypt,Africa
1144,900,Niger Inland Delta,Africa
1144,900,Ghanaian Coast,Africa
1144,900,Southern Mesopotamia,Southwest Asia
1144,900,Susiana,Southwest Asia
1144,900,Galilee,Southwest Asia
1144,900,Konya Plain,Southwest Asia
1144,900,Yemeni Coastal Plain,Southwest Asia
1144,900,Kachi Plain,South Asia
1144,900,Middle Ganga,South Asia
1144,900,Deccan,South Asia
1144,900,Garo Hills,South Asia
1144,900,Cambodian Basin,Southeast Asia
1144,900,Central Java,Southeast Asia
1144,900,Kapuasi Basin,Southeast Asia
1144,900,Middle Yellow River Valley,East Asia
1144,900,Kansai,East Asia
1144,900,Southern China Hills,East Asia
1144,900,Sogdiana,Central Eurasia
1144,900,Orkhon Valley,Central Eurasia
1144,900,Lena River Valley,Central Eurasia
1144,900,Valley of Oaxaca,North America
1144,900,Basin of Mexico,North America
1144,900,Cahokia,North America
1144,900,Finger Lakes,North America
1144,900,Cuzco,South America
1144,900,North Colombia,South America
1144,900,Lowland Andes,South America
1144,900,Big Island Hawaii,Oceania-Australia
1144,900,Chuuk Islands,Oceania-Australia
1144,900,Oro PNG,Oceania-Australia
1144,1000,Latium,Europe
1144,1000,Paris Basin,Europe
1144,1000,Iceland,Europe
1144,1000,Crete,Europe
1144,1000,Upper Egypt,Africa
1144,1000,Niger Inland Delta,Africa
1144,1000,Ghanaian Coast,Africa
1144,1000,Southern Mesopotamia,Southwest Asia
1144,1000,Susiana,Southwest Asia
1144,1000,Galilee,Southwest Asia
1144,1000,Konya Plain,Southwest Asia
1144,1000,Yemeni Coastal Plain,Southwest Asia
1144,1000,Kachi Plain,South Asia
1144,1000,Middle Ganga,South Asia
1144,1000,Deccan,South Asia
1144,1000,Garo Hills,South Asia
1144,1000,Cambodian Basin,Southeast Asia
1144,1000,Central Java,Southeast Asia
1144,1000,Kapuasi Basin,Southeast Asia
1144,1000,Middle Yellow River Valley,East Asia
1144,1000,Kansai,East Asia
1144,1000,Southern China Hills,East Asia
1144,1000,Sogdiana,Central Eurasia
1144,1000,Orkhon Valley,Central Eurasia
1144,1000,Lena River Valley,Central Eurasia
1144,1000,Valley of Oaxaca,North America
1144,1000,Basin of Mexico,North America
1144,1000,Cahokia,North America
1144,1000,Finger Lakes,North America
1144,1000,Cuzco,South America
1144,1000,North Colombia,South America
1144,1000,Lowland Andes,South America
1144,1000,Big Island Hawaii,Oceania-Australia
1144,1000,Chuuk Islands,Oceania-Australia
1144,1000,Oro PNG,Oceania-Australia
1144,1100,Latium,Europe
1144,1100,Paris Basin,Europe
1144,1100,Iceland,Europe
1144,1100,Crete,Europe
1144,1100,Upper Egypt,Africa
1144,1100,Niger Inland Delta,Africa
1144,1100,Ghanaian Coast,Africa
1144,1100,Southern Mesopotamia,Southwest Asia
1144,1100,Susiana,Southwest Asia
1144,1100,Galilee,Southwest Asia
1144,1100,Konya Plain,Southwest Asia
1144,1100,Yemeni Coastal Plain,Southwest Asia
1144,1100,Kachi Plain,South Asia
1144,1100,Middle Ganga,South Asia
1144,1100,Deccan,South Asia
1144,1100,Garo Hills,South Asia
1144,1100,Cambodian Basin,Southeast Asia
1144,1100,Central Java,Southeast Asia
1144,1100,Kapuasi Basin,Southeast Asia
1144,1100,Middle Yellow River Valley,East Asia
1144,1100,Kansai,East Asia
1144,1100,Southern China Hills,East Asia
1144,1100,Sogdiana,Central Eurasia
1144,1100,Orkhon Valley,Central Eurasia
1144,1100,Lena River Valley,Central Eurasia
1144,1100,Valley of Oaxaca,North America
1144,1100,Basin of Mexico,North America
1144,1100,Cahokia,North America
1144,1100,Finger Lakes,North America
1144,1100,Cuzco,South America
1144,1100,North Colombia,South America
1144,1100,Lowland Andes,South America
1144,1100,Big Island Hawaii,Oceania-Australia
1144,1100,Chuuk Islands,Oceania-Australia
1144,1100,Oro PNG,Oceania-Australia
1144,1200,Latium,Europe
1144,1200,Paris Basin,Europe
1144,1200,Iceland,Europe
1144,1200,Crete,Europe
1144,1200,Upper Egypt,Africa
1144,1200,Niger Inland Delta,Africa
1144,1200,Ghanaian Coast,Africa
1144,1200,Southern Mesopotamia,Southwest Asia
1144,1200,Susiana,Southwest Asia
1144,1200,Galilee,Southwest Asia
1144,1200,Konya Plain,Southwest Asia
1144,1200,Yemeni Coastal Plain,Southwest Asia
1144,1200,Kachi Plain,South Asia
1144,1200,Middle Ganga,South Asia
1144,1200,Deccan,South Asia
1144,1200,Garo Hills,South Asia
1144,1200,Cambodian Basin,Southeast Asia
1144,1200,Central Java,Southeast Asia
1144,1200,Kapuasi Basin,Southeast Asia
1144,1200,Middle Yellow River Valley,East Asia
1144,1200,Kansai,East Asia
1144,1200,Southern China Hills,East Asia
1144,1200,Sogdiana,Central Eurasia
1144,1200,Orkhon Valley,Central Eurasia
1144,1200,Lena River Valley,Central Eurasia
1144,1200,Valley of Oaxaca,North America
1144,1200,Basin of Mexico,North America
1144,1200,Cahokia,North America
1144,1200,Finger Lakes,North America
1144,1200,Cuzco,South America
1144,1200,North Colombia,South America
1144,1200,Lowland Andes,South America
1144,1200,Big Island Hawaii,Oceania-Australia
1144,1200,Chuuk Islands,Oceania-Australia
1144,1200,Oro PNG,Oceania-Australia
1144,1300,Latium,Europe
1144,1300,Paris Basin,Europe
1144,1300,Iceland,Europe
1144,1300,Crete,Europe
1144,1300,Upper Egypt,Africa
1144,1300,Niger Inland Delta,Africa
1144,1300,Ghanaian Coast,Africa
1144,1300,Southern Mesopotamia,Southwest Asia
1144,1300,Susiana,Southwest Asia
1144,1300,Galilee,Southwest Asia
1144,1300,Konya Plain,Southwest Asia
1144,1300,Yemeni Coastal Plain,Southwest Asia
1144,1300,Kachi Plain,South Asia
1144,1300,Middle Ganga,South Asia
1144,1300,Deccan,South Asia
1144,1300,Garo Hills,South Asia
1144,1300,Cambodian Basin,Southeast Asia
1144,1300,Central Java,Southeast Asia
1144,1300,Kapuasi Basin,Southeast Asia
1144,1300,Middle Yellow River Valley,East Asia
1144,1300,Kansai,East Asia
1144,1300,Southern China Hills,East Asia
1144,1300,Sogdiana,Central Eurasia
1144,1300,Orkhon Valley,Central Eurasia
1144,1300,Lena River Valley,Central Eurasia
1144,1300,Valley of Oaxaca,North America
1144,1300,Basin of Mexico,North America
1144,1300,Cahokia,North America
1144,1300,Finger Lakes,North America
1144,1300,Cuzco,South America
1144,1300,North Colombia,South America
1144,1300,Lowland Andes,South America
1144,1300,Big Island Hawaii,Oceania-Australia
1144,1300,Chuuk Islands,Oceania-Australia
1144,1300,Oro PNG,Oceania-Australia
1144,1400,Latium,Europe
1144,1400,Paris Basin,Europe
1144,1400,Iceland,Europe
1144,1400,Crete,Europe
1144,1400,Upper Egypt,Africa
1144,1400,Niger Inland Delta,Africa
1144,1400,Ghanaian Coast,Africa
1144,1400,Southern Mesopotamia,Southwest Asia
1144,1400,Susiana,Southwest Asia
1144,1400,Galilee,Southwest Asia
1144,1400,Konya Plain,Southwest Asia
1144,1400,Yemeni Coastal Plain,Southwest Asia
1144,1400,Kachi Plain,South Asia
1144,1400,Middle Ganga,South Asia
1144,1400,Deccan,South Asia
1144,1400,Garo Hills,South Asia
1144,1400,Cambodian Basin,Southeast Asia
1144,1400,Central Java,Southeast Asia
1144,1400,Kapuasi Basin,Southeast Asia
1144,1400,Middle Yellow River Valley,East Asia
1144,1400,Kansai,East Asia
1144,1400,Southern China Hills,East Asia
1144,1400,Sogdiana,Central Eurasia
1144,1400,Orkhon Valley,Central Eurasia
1144,1400,Lena River Valley,Central Eurasia
1144,1400,Valley of Oaxaca,North America
1144,1400,Basin of Mexico,North America
1144,1400,Cahokia,North America
1144,1400,Finger Lakes,North America
1144,1400,Cuzco,South America
1144,1400,North Colombia,South America
1144,1400,Lowland Andes,South America
1144,1400,Big Island Hawaii,Oceania-Australia
1144,1400,Chuuk Islands,Oceania-Australia
1144,1400,Oro PNG,Oceania-Australia
1144,1500,Latium,Europe
1144,1500,Paris Basin,Europe
1144,1500,Iceland,Europe
1144,1500,Crete,Europe
1144,1500,Upper Egypt,Africa
1144,1500,Niger Inland Delta,Africa
1144,1500,Ghanaian Coast,Africa
1144,1500,Southern Mesopotamia,Southwest Asia
1144,1500,Susiana,Southwest Asia
1144,1500,Galilee,Southwest Asia
1144,1500,Konya Plain,Southwest Asia
1144,1500,Yemeni Coastal Plain,Southwest Asia
1144,1500,Kachi Plain,South Asia
1144,1500,Middle Ganga,South Asia
1144,1500,Deccan,South Asia
1144,1500,Garo Hills,South Asia
1144,1500,Cambodian Basin,Southeast Asia
1144,1500,Central Java,Southeast Asia
1144,1500,Kapuasi Basin,Southeast Asia
1144,1500,Middle Yellow River Valley,East Asia
1144,1500,Kansai,East Asia
1144,1500,Southern China Hills,East Asia
1144,1500,Sogdiana,Central Eurasia
1144,1500,Orkhon Valley,Central Eurasia
1144,1500,Lena River Valley,Central Eurasia
1144,1500,Valley of Oaxaca,North America
1144,1500,Basin of Mexico,North America
1144,1500,Cahokia,North America
1144,1500,Finger Lakes,North America
1144,1500,Cuzco,South America
1144,1500,North Colombia,South America
1144,1500,Lowland Andes,South America
1144,1500,Big Island Hawaii,Oceania-Australia
1144,1500,Chuuk Islands,Oceania-Australia
1144,1500,Oro PNG,Oceania-Australia
1144,1600,Latium,Europe
1144,1600,Paris Basin,Europe
1144,1600,Iceland,Europe
1144,1600,Crete,Europe
1144,1600,Upper Egypt,Africa
1144,1600,Niger Inland Delta,Africa
1144,1600,Ghanaian Coast,Africa
1144,1600,Southern Mesopotamia,Southwest Asia
1144,1600,Susiana,Southwest Asia
1144,1600,Galilee,Southwest Asia
1144,1600,Konya Plain,Southwest Asia
1144,1600,Yemeni Coastal Plain,Southwest Asia
1144,1600,Kachi Plain,South Asia
1144,1600,Middle Ganga,South Asia
1144,1600,Deccan,South Asia
1144,1600,Garo Hills,South Asia
1144,1600,Cambodian Basin,Southeast Asia
1144,1600,Central Java,Southeast Asia
1144,1600,Kapuasi Basin,Southeast Asia
1144,1600,Middle Yellow River Valley,East Asia
1144,1600,Kansai,East Asia
1144,1600,Southern China Hills,East Asia
1144,1600,Sogdiana,Central Eurasia
1144,1600,Orkhon Valley,Central Eurasia
1144,1600,Lena River Valley,Central Eurasia
1144,1600,Valley of Oaxaca,North America
1144,1600,Basin of Mexico,North America
1144,1600,Cahokia,North America
